Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
22 lines of code for unit timesliderFlightPlanEffects.ts.useLoadTimesliderPlans(any),LOW,RAW,2026-07-18,0,timesliderFlightPlanEffects.ts.useLoadTimesliderPlans(any),src/Components/HomePage/Body/Left/TimeSlider/timesliderFlightPlanEffects.ts#L27:55,TypeScript,22,4,1
"22 lines of code for unit removePointSuccess.ts.buildRemainingPlanPointGraphics(FlightPlanType[""points""])",LOW,RAW,2026-07-17,1,"removePointSuccess.ts.buildRemainingPlanPointGraphics(FlightPlanType[""points""])",src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/removePointSuccess.ts#L6:31,TypeScript,22,1,1
22 lines of code for unit ensureFreshSessionHelpers.ts.refreshSessionTokens(Request),LOW,RAW,2026-07-18,0,ensureFreshSessionHelpers.ts.refreshSessionTokens(Request),backend/src/helpers/auth/ensureFreshSessionHelpers.ts#L17:42,TypeScript,22,5,1
21 lines of code for unit index.tsx.Step2(any),LOW,RAW,2026-06-04,44,index.tsx.Step2(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step2/index.tsx#L13:36,TypeScript,21,2,1
21 lines of code for unit createYellowBorder.ts.createYellowBorder(EnrichedPointType),LOW,RAW,2026-06-04,44,createYellowBorder.ts.createYellowBorder(EnrichedPointType),src/helpers/ArcGISHelpers/createYellowBorder.ts#L6:29,TypeScript,21,1,1
21 lines of code for unit Images.tsx.Images(any),LOW,RAW,2026-06-04,44,Images.tsx.Images(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/ViewPlans/Images.tsx#L9:29,TypeScript,21,5,1
21 lines of code for unit Sidebar.tsx.Sidebar(),LOW,RAW,2026-06-04,44,Sidebar.tsx.Sidebar(),src/Components/DashboardPage/Sidebar.tsx#L3:37,TypeScript,21,1,0
"21 lines of code for unit geometryFilterPredicates.ts.matchesGeometryFilters(Geometry,GeometryFilterCriteria)",LOW,RAW,2026-07-17,1,"geometryFilterPredicates.ts.matchesGeometryFilters(Geometry,GeometryFilterCriteria)",src/hooks/filters/geometryFilterPredicates.ts#L15:41,TypeScript,21,10,2
21 lines of code for unit FinishedPlanWriter.markFlightPlanFinished(),LOW,RAW,2026-07-01,17,FinishedPlanWriter.markFlightPlanFinished(),backend/src/helpers/finished-plans/createFinishedPlanDb.ts#L119:140,TypeScript,21,3,0
21 lines of code for unit resolveUploadedAttachment.ts.resolveUploadedAttachment(any),LOW,RAW,2026-07-18,0,resolveUploadedAttachment.ts.resolveUploadedAttachment(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/resolveUploadedAttachment.ts#L36:61,TypeScript,21,2,1
21 lines of code for unit useSelectFromSourceSelection.ts.useSelectFromSourceSelection(Set<number>),LOW,RAW,2026-07-18,0,useSelectFromSourceSelection.ts.useSelectFromSourceSelection(Set<number>),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/useSelectFromSourceSelection.ts#L7:29,TypeScript,21,2,1
"21 lines of code for unit handleSubmit(number[],number[])",LOW,RAW,2026-06-04,44,"handleSubmit(number[],number[])",src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/index.tsx#L40:59,TypeScript,21,1,2
21 lines of code for unit useTimesliderQueryContext.ts.useTimesliderQueryContext(),LOW,RAW,2026-07-13,5,useTimesliderQueryContext.ts.useTimesliderQueryContext(),src/Components/TimesliderItemDetailPage/useTimesliderQueryContext.ts#L6:27,TypeScript,21,8,0
21 lines of code for unit useRenderGeometries.ts.useRenderGeometries(),LOW,RAW,2026-06-04,44,useRenderGeometries.ts.useRenderGeometries(),src/hooks/features/useRenderGeometries.ts#L12:32,TypeScript,21,4,0
"21 lines of code for unit keycloakUserLookup.ts.userHasOtpCredential(Request,string)",LOW,RAW,2026-07-13,5,"keycloakUserLookup.ts.userHasOtpCredential(Request,string)",backend/src/routes/auth2/keycloakUserLookup.ts#L44:71,TypeScript,21,5,2
